id,ADI,CV2,demand_type
FOODS_1_025_TX,1.386138613861386,0.6649108997463073,lumpy
FOODS_1_025_WI,1.6121673003802282,0.46293444572230563,intermittent
FOODS_1_026_CA,1.3686471009305654,0.44677090924084684,intermittent
FOODS_1_026_TX,1.8314176245210727,0.44372572280753936,intermittent
FOODS_1_026_WI,1.5078864353312302,0.42572063206847227,intermittent
FOODS_1_027_CA,1.0636734693877552,0.49704656547587694,smooth
FOODS_1_027_TX,1.0743187448389762,0.5415841565289906,erratic
FOODS_1_027_WI,1.0638820638820639,0.5329898289395181,erratic
FOODS_1_028_CA,1.7657232704402517,0.49444248877415625,intermittent
FOODS_1_028_TX,1.9358752166377817,0.8862341047654123,lumpy
FOODS_1_028_WI,1.2275711159737417,0.6402460646810733,erratic
FOODS_1_029_CA,2.039087947882736,0.44941464346277965,intermittent
FOODS_1_029_TX,2.5490463215258856,0.9624527244907343,lumpy
FOODS_1_029_WI,1.9757383966244726,0.7895838313639779,lumpy
FOODS_1_030_CA,1.5793388429752067,1.0558974686917746,lumpy
FOODS_1_030_TX,2.1679909194097617,0.5938359017076219,lumpy
FOODS_1_030_WI,1.9278350515463918,1.0365870204831242,lumpy
FOODS_1_031_CA,1.1587878787878787,0.37318462317426854,smooth
FOODS_1_031_TX,1.4719014626635873,0.54696749530016,lumpy
FOODS_1_031_WI,1.404849375459221,0.40999558645226875,intermittent
FOODS_1_032_CA,1.224855861627162,0.31723953244370334,smooth
FOODS_1_032_TX,1.2399481193255513,0.6091915940376738,erratic
FOODS_1_032_WI,1.266225165562914,0.32970720443531143,smooth
FOODS_1_033_CA,2.0382978723404257,0.7108509861212562,lumpy
FOODS_1_033_TX,3.28246013667426,0.8365359678611102,lumpy
FOODS_1_033_WI,4.968858131487889,0.44642183190593693,intermittent
FOODS_1_034_CA,1.349493487698987,0.4169633714880334,intermittent
FOODS_1_034_TX,1.8027079303675049,0.46851418854288446,intermittent
FOODS_1_034_WI,2.228468899521531,0.4427037087630627,intermittent
FOODS_1_035_CA,1.6286201022146507,0.6248306411362564,lumpy
FOODS_1_035_TX,2.6788218793828893,1.0017665391158614,lumpy
FOODS_1_035_WI,3.3763250883392226,0.5871411742823486,lumpy
FOODS_1_036_CA,1.0663692136084775,0.3566522150797509,smooth
FOODS_1_036_TX,1.242522756827048,0.4859110542902965,smooth
FOODS_1_036_WI,1.2953929539295392,0.5817105028285824,erratic
FOODS_1_037_CA,1.3502824858757063,1.1720401236251246,lumpy
FOODS_1_037_TX,2.062567421790723,1.3318255468539022,lumpy
FOODS_1_037_WI,1.4825119236883944,2.5763581255878556,lumpy
FOODS_1_038_CA,1.2040302267002518,0.43460900442940836,smooth
FOODS_1_038_TX,1.4696387394312067,0.5446597991689751,lumpy
FOODS_1_038_WI,1.8949454905847374,0.4863050130115244,intermittent
FOODS_1_039_CA,1.2835004557885141,0.559597548915553,erratic
FOODS_1_039_TX,2.8944099378881987,0.41220641674628744,intermittent
FOODS_1_039_WI,2.3467336683417086,0.5909527492796369,lumpy
FOODS_1_040_CA,1.1103368176538908,0.30284486607989997,smooth
FOODS_1_040_TX,1.2537704918032786,0.4544750266503704,smooth
FOODS_1_040_WI,1.1927635683094198,0.5069029223692533,erratic
FOODS_1_041_CA,1.4268656716417911,0.34347011906409103,intermittent
FOODS_1_041_TX,1.9875259875259876,0.49166706165700436,intermittent
FOODS_1_041_WI,1.6175972927241962,0.42516767669009686,intermittent
FOODS_1_042_CA,1.0076408787010507,0.3382492272227222,smooth
FOODS_1_042_TX,1.0281995661605206,0.25795964114807085,smooth
FOODS_1_042_WI,1.047162859248342,0.32733840175168116,smooth
FOODS_1_043_CA,1.0788409703504043,0.282478161071808,smooth
FOODS_1_043_TX,1.0791946308724831,0.27464453973643743,smooth
FOODS_1_043_WI,1.079214624238321,0.3201706196574795,smooth
FOODS_1_044_CA,1.578860445912469,0.5041466303057901,lumpy
FOODS_1_044_TX,1.7769516728624535,0.7089691987864332,lumpy
FOODS_1_044_WI,1.2464146023468057,0.5516583862673694,erratic
FOODS_1_045_CA,1.1155192532088682,0.29388006931817695,smooth
FOODS_1_045_TX,1.2256410256410257,0.4185023914013828,smooth
FOODS_1_045_WI,1.207070707070707,0.4414995529425318,smooth
FOODS_1_046_CA,1.0068457082675093,0.33452700179224204,smooth
FOODS_1_046_TX,1.0031479538300105,0.4526048589000134,smooth
FOODS_1_046_WI,1.0068457082675093,0.37836835036214755,smooth
FOODS_1_047_CA,1.1616038882138517,0.4047923560447914,smooth
FOODS_1_047_TX,1.4300673148840688,0.5673954787482863,lumpy
FOODS_1_047_WI,1.479876160990712,0.4245080212263855,intermittent
FOODS_1_048_CA,1.1409121851599728,0.40206973938106644,smooth
FOODS_1_048_TX,1.918013856812933,0.3464129586447625,intermittent
FOODS_1_048_WI,1.8764172335600906,0.3193954536547129,intermittent
FOODS_1_049_CA,1.3579545454545454,0.4881239693748517,intermittent
FOODS_1_049_TX,2.0041928721174003,0.6992081222646305,lumpy
FOODS_1_049_WI,1.8445945945945945,0.5115626354981619,lumpy
FOODS_1_050_CA,1.3518966908797416,0.48221948653416374,intermittent
FOODS_1_050_TX,3.1682600382409176,0.3288878998779937,intermittent
FOODS_1_050_WI,2.3928057553956834,0.3524917888479412,intermittent
FOODS_1_051_CA,1.0284444444444445,0.3137690641041262,smooth
FOODS_1_051_TX,1.2191544434857635,0.4933234739368997,smooth
FOODS_1_051_WI,1.116205533596838,0.3456664879804514,smooth
FOODS_1_052_CA,1.068159688412853,0.45361585370799296,smooth
FOODS_1_052_TX,1.306985294117647,0.4830056453498071,smooth
FOODS_1_052_WI,1.0790273556231003,0.3916690729502744,smooth
FOODS_1_053_CA,1.2217252396166134,0.4098757614518561,smooth
FOODS_1_053_TX,2.5177865612648223,0.45685423343746195,intermittent
FOODS_1_053_WI,1.8781925343811394,0.3997902887187873,intermittent
FOODS_1_054_CA,1.0246516613076098,0.3969170127818239,smooth
FOODS_1_054_TX,1.2375404530744336,0.4877984488725581,smooth
FOODS_1_054_WI,1.159490600363857,0.46171952728772847,smooth
FOODS_1_055_CA,1.2399481193255513,0.7401848617751061,erratic
FOODS_1_055_TX,1.3086926762491444,0.8470048450692925,erratic
FOODS_1_055_WI,1.3895348837209303,1.547803504902953,lumpy
FOODS_1_056_CA,1.7049180327868851,0.39214222947503097,intermittent
FOODS_1_056_TX,2.5338753387533877,1.633007300435324,lumpy
FOODS_1_056_WI,2.1103603603603602,0.33626495615338875,intermittent
FOODS_1_057_CA,1.984974958263773,0.4116753527512223,intermittent
FOODS_1_057_TX,2.933002481389578,0.8460524687630916,lumpy
FOODS_1_057_WI,2.3268101761252447,0.39820202565028734,intermittent
FOODS_1_058_CA,1.0609675281643471,0.4675842380548388,smooth
FOODS_1_058_TX,1.0634500991407798,0.42022439437761056,smooth
FOODS_1_058_WI,1.0755735492577598,0.49948989940271316,smooth
FOODS_1_059_CA,1.2485207100591715,0.6072135344827784,erratic
FOODS_1_059_TX,1.8001949317738792,0.3609572160963972,intermittent
FOODS_1_059_WI,1.4545454545454546,0.5319521479817376,lumpy
FOODS_1_060_CA,1.1131221719457014,0.5094656958905488,erratic
FOODS_1_060_TX,2.3873015873015873,0.4404640799186171,intermittent
FOODS_1_060_WI,1.8982188295165394,0.5615366414277989,lumpy
FOODS_1_061_CA,1.0753655793025871,0.2768358918256931,smooth
FOODS_1_061_TX,1.1135701805474665,0.4345092672787818,smooth
FOODS_1_061_WI,1.1058415268941584,0.4203912975666568,smooth
FOODS_1_062_CA,1.2063091482649841,0.4379157470097195,smooth
FOODS_1_062_TX,1.644578313253012,0.4905774558623813,intermittent
FOODS_1_062_WI,1.3735632183908046,0.7891270242725559,lumpy
FOODS_1_063_CA,1.1538925769462884,0.45141288436528826,smooth
FOODS_1_063_TX,1.3240997229916898,0.6174318290173247,erratic
FOODS_1_063_WI,1.052863436123348,0.37459872534642014,smooth
FOODS_1_064_CA,1.0735541830432342,0.39220619500170645,smooth
FOODS_1_064_TX,2.380299251870324,0.4141480551736962,intermittent
FOODS_1_064_WI,1.3969298245614035,0.4309877200395389,intermittent
FOODS_1_065_CA,1.2840832773673607,0.5121465351099113,erratic
FOODS_1_065_TX,1.969104016477858,0.6545599024046221,lumpy
FOODS_1_065_WI,1.6200169635284138,0.4113671014084399,intermittent
FOODS_1_066_CA,1.0669642857142858,0.46780700796976943,smooth
FOODS_1_066_TX,1.5775577557755776,0.5028854080791426,lumpy
FOODS_1_066_WI,1.2595520421607378,0.713042851997253,erratic
FOODS_1_067_CA,1.102652825836217,0.33642300633357525,smooth
FOODS_1_067_TX,1.1679902260232131,0.7259800143953323,erratic
FOODS_1_067_WI,1.1435406698564594,0.44171663134977895,smooth
FOODS_1_068_CA,1.2185273159144894,0.547048168367372,erratic
FOODS_1_068_TX,1.9246704331450095,0.5435386258454966,lumpy
FOODS_1_068_WI,1.70216306156406,0.5581666347257376,lumpy
FOODS_1_069_CA,1.4573170731707317,0.5504123061878838,lumpy
FOODS_1_069_TX,2.042904290429043,0.844092358512933,lumpy
FOODS_1_069_WI,2.2686746987951807,0.643662252021588,lumpy
FOODS_1_070_CA,1.2515789473684211,0.6422992700842695,erratic
FOODS_1_070_TX,1.7693452380952381,0.5376241983020552,lumpy
FOODS_1_070_WI,1.1560975609756097,0.5438951641697666,erratic
FOODS_1_071_CA,1.2113744075829385,0.5609104572204617,erratic
FOODS_1_071_TX,1.5268817204301075,0.5134225554884564,lumpy
FOODS_1_071_WI,1.2984771573604061,0.6961878470697683,erratic
FOODS_1_072_CA,1.6251082251082252,0.6754609990517654,lumpy
FOODS_1_072_TX,1.7221711131554738,0.5011535715744247,lumpy
FOODS_1_072_WI,2.280680437424058,0.40084390481696885,intermittent
FOODS_1_073_CA,1.2303732303732304,0.39461267010357504,smooth
FOODS_1_073_TX,1.9559877175025588,0.43811579276984886,intermittent
FOODS_1_073_WI,1.3966398831263696,0.44344818049631474,intermittent
FOODS_1_074_CA,1.4584286803966438,0.2942144686544617,intermittent
FOODS_1_074_TX,1.7786046511627907,0.5281894930792472,lumpy
FOODS_1_074_WI,1.5308246597277821,0.4042003949284493,intermittent
FOODS_1_075_CA,1.484472049689441,0.7642791804328138,lumpy
FOODS_1_075_TX,2.2417840375586855,0.7910692022958071,lumpy
FOODS_1_075_WI,1.7294117647058824,0.9730690965185985,lumpy
FOODS_1_076_CA,1.055770292655991,0.3258759596302332,smooth
FOODS_1_076_TX,1.1240446796002352,0.33884395078162444,smooth
FOODS_1_076_WI,2.696755994358251,0.29058400677640156,intermittent
FOODS_1_077_CA,2.6040609137055837,0.37769422962522314,intermittent
FOODS_1_077_TX,3.435665914221219,0.36996253632575904,intermittent
FOODS_1_077_WI,2.545757071547421,0.48891966759002775,intermittent
FOODS_1_078_CA,1.5006321112515804,0.5464056837493091,lumpy
FOODS_1_078_TX,1.936378466557912,0.49683114619307867,intermittent
FOODS_1_078_WI,1.8333333333333333,0.38458517721708596,intermittent
FOODS_1_079_CA,6.995689655172414,0.25316799131794826,intermittent
FOODS_1_079_TX,3.537254901960784,0.29317783758383537,intermittent
FOODS_1_079_WI,5.346478873239437,0.41707098123662933,intermittent
FOODS_1_080_CA,1.2078332280480102,0.4034471480354251,smooth
FOODS_1_080_TX,1.510688836104513,0.4113205378762362,intermittent
FOODS_1_080_WI,1.464313123561013,0.3170274277878341,intermittent
FOODS_1_081_CA,1.2489331436699858,0.41214384272571575,smooth
FOODS_1_081_TX,1.2371064969859344,0.5367957270728535,erratic
FOODS_1_081_WI,1.478658536585366,0.39498376545057656,intermittent
FOODS_1_082_CA,1.0025817555938037,0.29559561868792855,smooth
FOODS_1_082_TX,1.0228270412642668,0.46649402637581494,smooth
FOODS_1_082_WI,1.0034453057708872,0.23613973466093358,smooth
FOODS_1_083_CA,1.1155192532088682,0.43442931274149654,smooth
FOODS_1_083_TX,1.2866756393001346,0.5829363667285571,erratic
FOODS_1_083_WI,1.1408114558472553,0.5268165596172621,erratic
FOODS_1_084_CA,4.203084832904884,0.5583281750907695,lumpy
FOODS_1_084_TX,3.009950248756219,0.5420417121185132,lumpy
FOODS_1_084_WI,5.018469656992084,0.3603570018858822,intermittent
FOODS_1_085_CA,1.0063157894736843,0.18236453428167818,smooth
FOODS_1_085_TX,1.0036745406824148,0.372369664087505,smooth
FOODS_1_085_WI,1.0068457082675093,0.1843398472699374,smooth
FOODS_1_086_CA,1.0057864281956865,0.22632730760118358,smooth
FOODS_1_086_TX,2.5500667556742322,0.32961681404587984,intermittent
FOODS_1_086_WI,1.0430987452264049,0.37925687685785076,smooth
FOODS_1_087_CA,1.2092222986923606,0.22508087975804109,smooth
FOODS_1_087_TX,1.0198675496688743,0.21822309398133297,smooth
FOODS_1_087_WI,1.487722269263336,0.5250855870738659,lumpy
FOODS_1_088_CA,1.1155192532088682,0.5290018681969021,erratic
FOODS_1_088_TX,1.2010050251256281,0.7604739448277152,erratic
FOODS_1_088_WI,1.337998600419874,0.7915262256121602,lumpy
FOODS_1_089_CA,1.85,0.5376674107142859,lumpy
FOODS_1_089_TX,2.4407484407484406,0.39387251814104773,intermittent
FOODS_1_089_WI,2.2203389830508473,0.516967753339562,lumpy
FOODS_1_090_CA,1.3865119651921682,0.523209049279858,lumpy
FOODS_1_090_TX,1.900596421471173,0.7399604426603126,lumpy
FOODS_1_090_WI,1.883743842364532,0.46732344426141254,intermittent
FOODS_1_091_CA,1.4365138993238167,0.3387534408173931,intermittent
FOODS_1_091_TX,2.0427350427350426,0.592405127084789,lumpy
FOODS_1_091_WI,1.5557363710333605,0.4075560325800618,intermittent
FOODS_1_092_CA,1.0704545454545455,0.450914383714215,smooth
FOODS_1_092_TX,1.149959250203749,0.6234724876524042,erratic
FOODS_1_092_WI,1.0784012298232128,0.4473035478442619,smooth
FOODS_1_093_CA,1.6797323135755258,0.5189046932864136,lumpy
FOODS_1_093_TX,1.8099902056807051,0.4474733756651912,intermittent
FOODS_1_093_WI,2.136764705882353,0.4759435960124654,intermittent
FOODS_1_094_CA,1.0963302752293578,0.46314387553960823,smooth
FOODS_1_094_TX,1.3755395683453238,0.6477848184977215,lumpy
FOODS_1_094_WI,1.3024523160762942,0.413096789643514,smooth
FOODS_1_095_CA,2.102310231023102,0.9863131286222552,lumpy
FOODS_1_095_TX,1.6479723899913719,0.5308269294203163,lumpy
FOODS_1_095_WI,1.983350676378772,0.6161953784097014,lumpy
FOODS_1_096_CA,1.080225988700565,0.41285203574459994,smooth
FOODS_1_096_TX,1.091324200913242,0.696278009015216,erratic
FOODS_1_096_WI,1.0246516613076098,0.830148140973692,erratic
FOODS_1_097_CA,1.0183397683397684,0.39155281799955455,smooth
FOODS_1_097_TX,1.0440528634361232,0.3924479222969683,smooth
FOODS_1_097_WI,1.0245133381398703,0.3467497211166767,smooth
FOODS_1_098_CA,3.932944606413994,0.4616655122808888,intermittent
FOODS_1_098_TX,1.8093959731543625,0.6753987150415721,lumpy
FOODS_1_098_WI,1.5203619909502262,0.47818051718044124,intermittent
FOODS_1_099_CA,1.002606429192007,0.180163009436956,smooth
FOODS_1_099_TX,1.005231037489102,0.26086965370597176,smooth
FOODS_1_099_WI,1.0034812880765884,0.22863202014800527,smooth
FOODS_1_101_CA,1.3725771715721464,0.6232724970034148,lumpy
FOODS_1_101_TX,1.8434782608695652,0.7108836497094414,lumpy
FOODS_1_101_WI,1.3333333333333333,0.6794434762678798,erratic
FOODS_1_102_CA,1.3785147801009372,0.3608138793631663,intermittent
FOODS_1_102_TX,1.437923250564334,0.44454582016661875,intermittent
FOODS_1_102_WI,1.2002510985561834,0.3991149799227993,smooth
FOODS_1_103_CA,1.2472276581865622,0.5440027823389341,erratic
FOODS_1_103_TX,1.4787316318638823,0.6314190974426427,lumpy
FOODS_1_103_WI,1.4960876369327074,0.44842142255237694,intermittent
FOODS_1_104_CA,1.3140893470790378,0.404538480750924,smooth
FOODS_1_104_TX,1.3825018076644975,0.4591569491248117,intermittent
FOODS_1_104_WI,1.5419354838709678,0.5460197359733346,lumpy
FOODS_1_105_CA,1.3355371900826447,0.5240086158565275,lumpy
FOODS_1_105_TX,1.8209806157354618,0.5112607169598248,lumpy
FOODS_1_105_WI,1.8359908883826879,0.4500419573355507,intermittent
FOODS_1_106_CA,1.074761101742552,0.35648949313855366,smooth
FOODS_1_106_TX,1.1608986035215543,0.5633746913580248,erratic
FOODS_1_106_WI,1.1630170316301702,0.4197471292572376,smooth
FOODS_1_107_CA,2.0335403726708075,0.566251907485478,lumpy
FOODS_1_107_TX,1.30835734870317,0.6304948606142541,erratic
FOODS_1_107_WI,3.0676328502415457,0.4963640412919036,intermittent
FOODS_1_108_CA,1.0307277628032345,0.4006559782311744,smooth
FOODS_1_108_TX,1.2704318936877077,0.5549381862240733,erratic
FOODS_1_108_WI,1.1744471744471745,0.4909035649404042,smooth
FOODS_1_109_CA,1.5336225596529285,0.353074267242851,intermittent
FOODS_1_109_TX,1.9476584022038568,0.46195784489451636,intermittent
FOODS_1_109_WI,1.584180790960452,0.4187098775843364,intermittent
FOODS_1_110_CA,1.0595632031767042,0.2840548046296088,smooth
FOODS_1_110_TX,1.0677740863787375,0.3100065476122887,smooth
FOODS_1_110_WI,1.0697986577181209,0.3515347643704878,smooth
FOODS_1_111_CA,1.378787878787879,0.3674880696793643,intermittent
FOODS_1_111_TX,3.243027888446215,0.17037021915095593,intermittent
FOODS_1_111_WI,2.308781869688385,0.26308949762320033,intermittent
FOODS_1_112_CA,1.0729517396184063,0.35651084613299333,smooth
FOODS_1_112_TX,1.4365138993238167,0.543285472972973,lumpy
FOODS_1_112_WI,1.229581993569132,0.44192623294869593,smooth
FOODS_1_113_CA,1.2604422604422605,0.5034226670922476,erratic
FOODS_1_113_TX,1.3275563258232235,0.8759913540187152,erratic
FOODS_1_113_WI,1.2493907392363932,0.419920312861167,smooth
FOODS_1_114_CA,1.4307116104868913,0.6291801262717976,lumpy
FOODS_1_114_TX,2.3252131546894033,0.6608907247338252,lumpy
FOODS_1_114_WI,1.7194244604316546,0.4025516560317171,intermittent
FOODS_1_115_CA,1.066458982346833,0.5076360000575104,erratic
FOODS_1_115_TX,1.3157894736842106,0.5322971935111303,erratic
FOODS_1_115_WI,1.3251612903225807,0.6577164201103458,erratic
FOODS_1_116_CA,1.5259377494014366,0.6697544409331789,lumpy
FOODS_1_116_TX,2.873684210526316,1.372140967849002,lumpy
FOODS_1_116_WI,2.5698924731182795,0.8746854554604933,lumpy
FOODS_1_117_CA,1.4205052005943537,0.4030613510686616,intermittent
FOODS_1_117_TX,1.883743842364532,0.8042133304917684,lumpy
FOODS_1_117_WI,1.5066981875492513,0.4436633953048889,intermittent
FOODS_1_118_CA,1.2353603603603605,0.5681658485131243,erratic
FOODS_1_118_TX,1.6,0.5486457367935527,lumpy
FOODS_1_118_WI,1.124,0.4993432858669106,smooth
FOODS_1_119_CA,1.7753017641597029,0.5847959353578372,lumpy
FOODS_1_119_TX,2.788011695906433,0.47304797769447915,intermittent
FOODS_1_119_WI,1.7727272727272727,0.4837384583800674,intermittent
FOODS_1_120_CA,1.0825439783491204,0.5060863813521151,erratic
FOODS_1_120_TX,1.1644927536231884,0.5404883980392315,erratic
FOODS_1_120_WI,1.1525668835864065,0.5948159564591534,erratic
FOODS_1_121_CA,1.0493962678375413,0.7171490873714397,erratic
FOODS_1_121_TX,1.3875181422351233,0.7229694541242959,lumpy
FOODS_1_121_WI,1.1752767527675276,0.5573738451815793,erratic
FOODS_1_122_CA,1.0405405405405406,0.43411792638182783,smooth
FOODS_1_122_TX,1.2067415730337079,0.4189603907463902,smooth
FOODS_1_122_WI,1.1329113924050633,0.5070960574724825,erratic
FOODS_1_123_CA,1.3168044077134986,0.49019752126363786,smooth
FOODS_1_123_TX,1.6482758620689655,0.5868752605501394,lumpy
FOODS_1_123_WI,1.8165399239543727,0.7466275229357799,lumpy
FOODS_1_124_CA,1.3795093795093796,0.41529973243589396,intermittent
FOODS_1_124_TX,1.63000852514919,0.567710012874866,lumpy
FOODS_1_124_WI,1.4142011834319526,0.413447281014046,intermittent
FOODS_1_125_CA,1.4475743348982786,0.333202155330475,intermittent
FOODS_1_125_TX,1.6160558464223385,0.42213407444484696,intermittent
FOODS_1_125_WI,1.9830866807610994,0.33196869535389234,intermittent
FOODS_1_126_CA,2.5089722675367048,0.4157827110154995,intermittent
FOODS_1_126_TX,4.650455927051672,1.0228194241784447,lumpy
FOODS_1_126_WI,3.5391705069124426,0.4733599291437761,intermittent
FOODS_1_127_CA,1.1623100303951368,0.40423268310190535,smooth
FOODS_1_127_TX,1.3104866346812885,0.48024329371075886,smooth
FOODS_1_127_WI,1.2439817826935589,0.5210891866884516,erratic
FOODS_1_128_CA,1.205548549810845,0.5892071092332519,erratic
FOODS_1_128_TX,1.765249537892791,0.79037922452346,lumpy
FOODS_1_128_WI,1.571546052631579,0.753574359899058,lumpy
FOODS_1_129_CA,1.056937534549475,0.3781652815485863,smooth
FOODS_1_129_TX,1.1787916152897657,0.3803951951104594,smooth
FOODS_1_129_WI,1.0969592656339644,0.5830111147518833,erratic
FOODS_1_130_CA,1.063995548135782,0.2872164140696415,smooth
FOODS_1_130_TX,1.211660329531052,0.42394821973342073,smooth
FOODS_1_130_WI,1.075970737197524,0.31439553434778517,smooth
FOODS_1_131_CA,1.2328767123287672,0.485685539193268,smooth
FOODS_1_131_TX,1.694078947368421,0.8078623560372484,lumpy
FOODS_1_131_WI,1.3688311688311687,0.6024505346658492,lumpy
FOODS_1_132_CA,1.134263295553618,0.657448723884622,erratic
FOODS_1_132_TX,1.3154701718907988,0.6331815853152603,erratic
FOODS_1_132_WI,1.1981566820276497,0.4870252227923306,smooth
FOODS_1_133_CA,1.5320512820512822,1.6677129269224917,lumpy
FOODS_1_133_TX,2.532450331125828,0.9873931963740984,lumpy
FOODS_1_133_WI,1.5557363710333605,1.7168549146994645,lumpy
FOODS_1_134_CA,1.0573678290213724,0.41847188336026064,smooth
FOODS_1_134_TX,1.1961783439490445,0.4197335017613952,smooth
FOODS_1_134_WI,1.0633484162895928,0.4029244058986324,smooth
FOODS_1_135_CA,1.490257209664848,0.49691213704738524,intermittent
FOODS_1_135_TX,3.5128676470588234,0.7741801372730445,lumpy
FOODS_1_135_WI,2.672727272727273,0.5046391526129675,lumpy
FOODS_1_136_CA,1.3401122019635343,0.4748768486751088,intermittent
FOODS_1_136_TX,4.21729490022173,0.32093292367694276,intermittent
FOODS_1_136_WI,1.9489795918367347,0.39609865554865425,intermittent
FOODS_1_137_CA,1.1233842538190364,0.5901671707054603,erratic
FOODS_1_137_TX,1.209361163820367,0.5601454097634929,erratic
FOODS_1_137_WI,1.145596165368484,0.5712887032699362,erratic
FOODS_1_138_CA,1.5043273013375296,0.6283404251972045,lumpy
FOODS_1_138_TX,2.6084583901773533,0.9594703395761598,lumpy
FOODS_1_138_WI,2.3505535055350553,0.723842229666592,lumpy
FOODS_1_139_CA,1.0078397212543555,0.25592387729032073,smooth
